questionId,category,question,actualAnswer,intentPass,factualAccuracyPass,contextMemoryPass,productRecommendationPass,linkPass,tonePass,safetyPass,privacyPass,copyrightPass,responseTimeMs,finalStatus,failureReason
"Q197","I_sizing","모니터 개수에 따라 사이즈가 달라지나요?","모니터 개수에 딱 맞춰 정해진 규격이 있는 것은 아니고, 인디업 책상은 제품별 범위 안에서 가로·높이를 10mm 단위로 원하는 사이즈로 맞춤 제작합니다. 모니터를 몇 대 올릴지 정해두셨다면 그에 맞는 가로 폭을 정해 주문하시면 되고, 원하시는 가로 치수가 제작 가능한지는 사이즈 계산기에서 바로 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","8257","pass",""
"Q198","I_sizing","노트북만 쓰는데 깊이는 얼마나 필요할까요?","노트북 위주로만 쓰신다면 세로 깊이는 500~600mm 정도면 화면과 손 놓을 공간까지 넉넉하게 확보되어 충분합니다. 인디업은 범위 안에서 10mm 단위로 맞춤 제작하니, 원하시는 가로·세로·높이를 사이즈 계산기에 입력하면 제작 가능 여부를 정확히 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","8656","pass",""
"Q199","I_sizing","키보드랑 마우스 놓을 공간도 감안해야 하나요?","키보드와 마우스, 손목을 편하게 둘 공간까지 감안하시면 좋습니다. 보통 가로 1000mm 이상에 깊이 500~600mm 정도를 확보하면 여유롭게 쓰실 수 있고, 모니터까지 놓으실 거면 조금 더 깊은 편이 편합니다. 인디업 책상은 범위 안에서 10mm 단위로 원하는 사이즈에 맞춰 제작하니, 사용하실 공간의 가로와 세로 치수를 알려주시면 사이즈 계산기로 정확히 확인해 드릴 수 있습니다.","true","true","true","true","true","true","true","true","true","10397","pass",""
"Q200","I_sizing","본체를 책상 위에 올리려면 사이즈를 더 크게 해야 하나요?","데스크탑 본체를 책상 위에 올리시려면 상판 위 공간을 그만큼 확보해야 하므로, 모니터와 키보드 자리 외에 본체 폭만큼 가로를 여유 있게 잡으시는 편이 좋습니다. 인디업 책상은 범위 안에서 10mm 단위로 원하는 가로 사이즈에 맞춰 제작되니, 본체를 올릴 자리까지 고려한 치수를 사이즈 계산기에 넣어 제작 가능 여부를 확인해 보세요.","true","true","true","true","true","true","true","true","true","9945","pass",""
"Q201","I_sizing","본체는 바닥에 두려는데 사이즈에 영향 있나요?","본체를 책상 아래 바닥에 두는 경우, 상판 사이즈 자체에는 영향이 없고 다리 안쪽 공간에 본체가 들어갈 자리만 확보하시면 됩니다. 가로와 높이는 제품별 범위 안에서 10mm 단위로 맞춤 제작되니, 본체 폭과 높이를 고려한 정확한 제작 가능 여부는 사이즈 계산기에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","9667","pass",""
"Q202","I_sizing","프린터도 같이 놓으려면 얼마나 더 커야 하나요?","일반적인 가정용 프린터는 대략 폭 400~500mm 정도를 차지하므로, 노트북이나 모니터를 쓰는 기본 작업 공간 옆에 프린터 자리를 더하면 가로로 400~500mm 정도 여유를 두시는 것이 좋습니다. 다만 실제로 쓰시는 프린터 크기와 방 공간에 맞춰 정확한 가로 치수를 정하시는 게 좋은데, 원하시는 가로·세로·높이를 넣어 제작 가능 범위를 사이즈 계산기에서 확인해 보실 수 있습니다.","true","true","true","true","true","true","true","true","true","10377","pass",""
"Q203","I_sizing","책상 위에 수납할 공간도 고려해서 재야 하나요?","공간을 재실 때는 상판 위에 올릴 모니터나 수납 소품이 앞뒤로 차지하는 깊이를 함께 고려해 세로 치수에 여유를 두시는 것이 좋습니다. 뒤에 선반이나 수납함을 둘 계획이라면 그만큼 세로를 더해 재시면 실제 사용이 편합니다. 원하시는 가로·세로·높이를 사이즈 계산기에 입력하시면 제작 가능 여부를 정확히 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","10949","pass",""
"Q204","I_sizing","사이즈 계산기는 어떻게 쓰는 건가요?","사이즈 계산기에 원하는 가로, 세로, 높이 치수를 mm 단위로 입력하시면 해당 사이즈로 맞춤 제작이 가능한지 바로 확인하실 수 있습니다. 가로와 높이는 제품별 범위 안에서 10mm 단위로 조정 가능합니다.","true","true","true","true","true","true","true","true","true","6705","pass",""
"Q205","I_sizing","맞춤 제작 페이지에서는 뭘 할 수 있나요?","맞춤 제작 페이지에서는 원하는 가로, 세로, 높이를 입력해 그 사이즈로 제작이 가능한지 바로 확인할 수 있습니다. 인디업 책상은 제품별 범위 안에서 10mm 단위로 원하는 크기에 맞춰 주문 제작됩니다.","true","true","true","true","true","true","true","true","true","6681","pass",""
"Q206","I_sizing","기본 사양이랑 추가 옵션은 뭐가 다른가요?","기본 사양은 아연도금 철제에 풀용접, 분체도장 마감한 프레임과 18mm E0등급 LPM 상판으로 구성되며 회전형 수평조절발과 3년 무상보증이 공통 적용됩니다. 선택 옵션은 프레임 색상 2종(화이트, 블랙), 상판 색상·마감 5종(화이트, 블랙, 그레이, 나무무늬, 멀바우), 그리고 구성 방식으로 나뉩니다. 1인용·2인용 책상은 상판만 있는 일반 책상형과, 멀티탭거치대가 기본 포함된 컴퓨터책상형 두 가지 중에서 고르실 수 있습니다.","true","true","true","true","true","true","true","true","true","13473","pass",""
"Q207","I_sizing","+30mm 옵션은 어떻게 적용되는 건가요?","인디업 책상은 정해진 옵션을 더하는 방식이 아니라, 가로와 높이를 제작 가능 범위 안에서 10mm 단위로 원하는 치수에 맞춰 주문 제작하는 방식입니다. 원하시는 최종 가로나 높이 수치를 사이즈 계산기에 입력하시면 그 치수로 제작 가능한지 바로 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","9070","pass",""
"Q208","I_sizing","사이즈를 잘못 입력하면 어떻게 되나요?","사이즈 계산기에 값을 입력하면 제작 가능 범위 안인지 자동으로 확인되며, 범위를 벗어난 값은 제작 가능한 사이즈로 표시되지 않습니다. 원하는 가로·세로·높이를 넣어보시면 제작 가능 여부가 바로 확인되니, 잘못 입력하셔도 다시 정확한 값으로 조회하시면 됩니다.","true","true","true","true","true","true","true","true","true","9139","pass",""
"Q209","I_sizing","1200.5mm처럼 소수점으로 입력해도 되나요?","가로·높이는 10mm 단위로 맞춤 제작하기 때문에 1200.5mm처럼 소수점 단위로는 주문할 수 없고, 1200mm 또는 1210mm처럼 10mm 단위로 입력하셔야 합니다. 원하시는 공간 치수를 기준으로 가장 가까운 10mm 단위로 맞춰 사이즈 계산기에서 제작 가능 범위를 확인해 보세요.","true","true","true","true","true","true","true","true","true","9921","pass",""
"Q210","I_sizing","-100mm라고 입력하면 어떻게 되나요?","책상 가로나 높이는 제품별 정해진 범위 안에서 10mm 단위로 맞춤 제작되기 때문에, 100mm(10cm)처럼 지나치게 작은 값은 제작 가능 범위를 벗어날 가능성이 높습니다. 원하시는 가로·세로·높이를 넣어보면 실제 제작 가능 여부를 바로 확인하실 수 있으니 사이즈 계산기로 확인해 주세요.","true","true","true","true","true","true","true","true","true","10867","pass",""
"Q211","J_materials","상판 두께에 대해 알려주세요","인디업 상판은 18mm 두께의 E0 등급 LPM으로 제작됩니다. 색상과 마감은 화이트, 블랙, 그레이, 나무무늬, 멀바우 총 5종 중에서 선택하실 수 있습니다.","true","true","true","true","true","true","true","true","true","8919","pass",""
"Q212","J_materials","E0 등급에 대해 알려주세요","인디업 책상 상판은 18mm 두께의 E0 등급 LPM 소재로 제작됩니다. E0는 자재의 폼알데하이드 방출량이 낮은 등급을 의미하며, 방출량이 적을수록 실내에서 더 안심하고 사용할 수 있는 수준입니다.","true","true","true","true","true","true","true","true","true","10308","pass",""
"Q213","J_materials","LPM 상판에 대해 알려주세요","인디업 상판은 18mm 두께의 E0 등급 LPM 소재로 제작됩니다. 상판 색상과 마감은 화이트, 블랙, 그레이, 나무무늬, 멀바우 총 5종 중에서 선택하실 수 있습니다.","true","true","true","true","true","true","true","true","true","8245","pass",""
"Q214","J_materials","블랙 상판 소재에 대해 알려주세요","블랙 상판은 18mm 두께의 E0 등급 LPM 소재로 제작됩니다. 상판 색상은 화이트, 블랙, 그레이, 나무무늬, 멀바우 총 5종 중에서 선택하실 수 있습니다.","true","true","true","true","true","true","true","true","true","7610","pass",""
"Q215","J_materials","철제 프레임에 대해 알려주세요","인디업 프레임은 아연도금 철제에 풀용접으로 마감하고, 분체도장 후 고온에서 경화하여 내구성을 높였습니다. 회전형 수평조절발이 기본 적용되어 바닥이 고르지 않아도 수평을 맞출 수 있고, 색상은 화이트와 블랙 두 가지입니다. 상판 없이 프레임만 별도 구매하거나 부분 프레임 구매도 가능합니다.","true","true","true","true","true","true","true","true","true","10025","pass",""
"Q216","J_materials","아연도금에 대해 알려주세요","인디업 프레임은 아연도금 철제로 제작되며, 풀용접 마감 후 분체도장과 고온 경화를 거칩니다. 아연도금은 철 표면에 아연 층을 입혀 녹과 부식을 막아 프레임의 내구성을 높여주는 처리입니다.","true","true","true","true","true","true","true","true","true","10482","pass",""
"Q217","J_materials","각관에 대해 알려주세요","인디업 프레임은 아연도금 철제 각관을 풀용접으로 마감하고, 분체도장 후 고온 경화 처리해 마감합니다. 회전형 수평조절발이 기본 적용되어 있으며, 프레임 색상은 화이트와 블랙 2종입니다. 혹시 다른 의미의 ""각관""을 여쭤보신 것이라면 다시 알려주세요.","true","true","true","true","true","true","true","true","true","11843","pass",""
"Q218","J_materials","풀용접에 대해 알려주세요","인디업 프레임은 아연도금 철제를 풀용접으로 마감합니다. 이음새를 부분만 붙이지 않고 전체 접합부를 이어 용접해 구조가 더 견고하며, 이후 분체도장과 고온 경화까지 거쳐 내구성을 높였습니다.","true","true","true","true","true","true","true","true","true","11184","pass",""
"Q219","J_materials","용접 부위에 대해 알려주세요","인디업 프레임은 아연도금 철제를 풀용접으로 마감한 뒤 분체도장하고 고온 경화 처리합니다. 용접 부위 없이 이어지는 곳이 아니라 프레임 전체를 빈틈없이 풀용접해 견고하게 제작되며, 3년 무상보증이 적용됩니다.","true","true","true","true","true","true","true","true","true","8670","pass",""
"Q220","J_materials","모서리 마감에 대해 알려주세요","프레임은 아연도금 철제를 풀용접으로 마감한 뒤 분체도장 후 고온 경화 처리하며, 회전형 수평조절발이 기본 적용됩니다. 상판은 18mm 두께의 E0 등급 자재를 사용합니다.","true","true","true","true","true","true","true","true","true","9738","pass",""
"Q221","J_materials","분체도장에 대해 알려주세요","인디업 프레임은 아연도금 철제를 풀용접으로 마감한 뒤 분체도장을 하고 고온에서 경화시켜 마감합니다. 분체도장은 분말 형태의 도료를 입혀 열로 굳히는 방식이라 도막이 균일하고 내구성이 좋은 마감입니다. 프레임 색상은 화이트와 블랙 두 종류로 제공됩니다.","true","true","true","true","true","true","true","true","true","8663","pass",""
"Q222","J_materials","고온 경화에 대해 알려주세요","인디업 프레임은 분체도장을 입힌 뒤 고온에서 구워 도막을 단단하게 굳히는 고온 경화 방식으로 마감합니다. 이 과정을 거치면 도장이 프레임에 강하게 밀착되어 긁힘과 벗겨짐에 더 잘 견딥니다.","true","true","true","true","true","true","true","true","true","6826","pass",""
"Q223","J_materials","블랙 프레임에 대해 알려주세요","프레임 색상은 화이트와 블랙 2종이 있어 블랙 프레임을 선택하실 수 있습니다. 프레임은 아연도금 철제에 풀용접 마감, 분체도장 후 고온 경화로 처리되며 회전형 수평조절발이 기본으로 적용됩니다. 상판 없이 프레임만 별도로 구매하는 것도 가능합니다.","true","true","true","true","true","true","true","true","true","9290","pass",""
"Q224","J_materials","화이트 프레임에 대해 알려주세요","인디업 프레임은 아연도금 철제에 풀용접 마감, 분체도장 후 고온 경화로 제작되며 회전형 수평조절발이 기본 적용됩니다. 프레임 색상은 화이트와 블랙 두 종류가 있어 화이트 프레임 선택이 가능하며, 상판 없이 프레임만 별도 구매하거나 부분(단품) 프레임 구매도 가능합니다.","true","true","true","true","true","true","true","true","true","9150","pass",""
"Q225","J_materials","상판 색상에 대해 알려주세요","상판 색상은 화이트, 블랙, 그레이, 나무무늬(마인파인츠), 멀바우 총 5종으로 선택하실 수 있습니다. 상판은 18mm 두께 E0 등급 LPM으로 제작됩니다.","true","true","true","true","true","true","true","true","true","8422","pass",""
"Q226","J_materials","실제 색상 차이에 대해 알려주세요","프레임은 화이트, 블랙 2종이고, 상판은 화이트, 블랙, 그레이, 나무무늬(마인파인츠), 멀바우 총 5종입니다. 나무무늬와 멀바우는 결이 들어간 우드톤이고 그레이는 차분한 무채색으로, 실제 색감과 질감은 모니터 환경에 따라 다르게 보일 수 있어 전체 제품 페이지의 상세 이미지에서 확인하시는 것이 정확합니다.","true","true","true","true","true","true","true","true","true","9819","pass",""
"Q227","J_materials","수평 조절발에 대해 알려주세요","인디업 프레임에는 회전형 수평조절발이 기본으로 적용되어, 바닥이 고르지 않아 책상이 흔들리거나 기울어질 때 발을 돌려 높이를 미세하게 조절해 수평을 맞출 수 있습니다.","true","true","true","true","true","true","true","true","true","6946","pass",""
"Q228","J_materials","바닥이 기울어진 경우에 대해 알려주세요","인디업 책상 프레임에는 회전형 수평조절발이 기본 적용되어 있어, 바닥이 기울어졌거나 울퉁불퉁해도 각 발을 돌려 높이를 맞추면 흔들림 없이 수평을 잡을 수 있습니다. 조절 방법은 조립 안내에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","8625","pass",""
"Q229","J_materials","책상 흔들림에 대해 알려주세요","인디업 책상은 회전형 수평조절발이 기본 적용되어 있어, 바닥이 고르지 않아 흔들리거나 기울면 각 다리의 조절발을 돌려 높이를 맞추면 수평이 잡힙니다. 네 다리가 바닥에 고르게 닿도록 조금씩 돌려가며 맞춰보세요.","true","true","true","true","true","true","true","true","true","7911","pass",""
"Q230","J_materials","벽 밀착에 대해 알려주세요","책상을 벽에 밀착해 배치하시는 경우, 인디업 프레임은 회전형 수평조절발이 기본 적용되어 벽에 붙여 설치해도 안정적으로 수평을 맞출 수 있습니다. 다만 정확한 배치나 특정 규격이 궁금하시면 사이즈 계산기에서 원하는 가로·세로·높이로 제작 가능 여부를 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","10322","pass",""
"Q231","J_materials","전선홀에 대해 알려주세요","책상 상판의 전선홀은 모니터, 컴퓨터, 조명 등의 전선을 상판 위에서 아래로 깔끔하게 내려보내 정리하는 구멍입니다. 인디업 제품의 전선홀 적용 여부나 위치, 규격 옵션은 제가 확정해 드리기 어려워, 정확한 사양은 상담으로 확인하시는 것이 좋습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8882","pass",""
"Q232","J_materials","전선홀 위치에 대해 알려주세요","전선홀(선정리 구멍) 위치는 상판 규격과 구성에 따라 달라져서 여기서 정확한 위치를 확정해 드리긴 어렵습니다. 원하시는 위치나 개수가 있으시면 네이버 톡톡 상담으로 확인 도와드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7708","pass",""
"Q233","J_materials","전선홀 크기에 대해 알려주세요","전선홀의 정확한 크기나 타공 규격은 이 채팅에서 확정해 드리기 어려워, 네이버 톡톡 상담으로 정확한 규격을 확인해 드리겠습니다. 참고로 컴퓨터책상형 구성에는 멀티탭거치대가 기본 포함됩니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7462","pass",""
"Q234","J_materials","전선홀 좌우에 대해 알려주세요","전선홀(선정리 구멍)의 좌우 위치 지정 가능 여부나 정확한 사양은 제품별 구성에 따라 달라질 수 있어, 정확한 안내를 위해 네이버 톡톡 상담으로 연결해 드리는 것이 확실합니다. 원하시는 전선홀 위치나 용도를 말씀해 주시면 그에 맞춰 안내드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8099","pass",""
"Q235","J_materials","멀티탭 거치대에 대해 알려주세요","멀티탭거치대는 1인용·2인용 책상을 컴퓨터책상형으로 선택하시면 기본 포함되는 구성입니다. 1인용은 1개, 2인용은 2개가 함께 제공되며, 일반 책상형은 상판만 있는 단품 구성이라 거치대가 포함되지 않습니다.","true","true","true","true","true","true","true","true","true","6290","pass",""
"Q236","J_materials","케이블 정리에 대해 알려주세요","책상 위 케이블은 멀티탭을 한곳에 모아 고정한 뒤, 선을 책상 다리나 뒤쪽을 따라 케이블 타이나 클립으로 묶어 정리하면 깔끔합니다. 인디업 컴퓨터책상형은 멀티탭거치대가 기본 포함되어(1인용 1개, 2인용 2개) 멀티탭을 책상 밑에 띄워 고정할 수 있어 선 정리에 도움이 됩니다.","true","true","true","true","true","true","true","true","true","11304","pass",""
"Q237","J_materials","모니터암에 대해 알려주세요","인디업에서는 모니터암을 별도로 취급하고 있지 않아 안내해 드릴 정보가 없습니다. 다만 컴퓨터책상형 구성에는 멀티탭거치대가 기본 포함되며, 책상 상판과 프레임은 화이트, 블랙 등에서 선택해 맞춤 제작이 가능합니다.","true","true","true","true","true","true","true","true","true","9609","pass",""
"Q238","J_materials","상판에 구멍을 내도 되는지에 대해 알려주세요","상판은 18mm E0 등급 LPM 소재로, 주문 시 요청하시면 배선 구멍 등 타공 가능 여부를 확인해 드릴 수 있습니다. 다만 이미 받으신 상판을 직접 타공하시면 보증 대상에서 제외될 수 있으니, 원하시는 위치와 용도를 알려주시면 자세히 안내해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8208","pass",""
"Q239","J_materials","LED 옵션에 대해 알려주세요","죄송하지만 인디업 책상에는 LED 옵션 관련 정보가 준비되어 있지 않아 확인이 어렵습니다. 정확한 옵션 제공 여부는 네이버 톡톡 상담으로 안내를 도와드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","9268","pass",""
"Q240","J_materials","옵션 추가에 대해 알려주세요","인디업 책상은 프레임 색상 2종과 상판 색상·마감 5종 중에서 고르실 수 있고, 1인용·2인용은 일반 책상형과 멀티탭거치대가 포함된 컴퓨터책상형 두 가지 구성으로 제작됩니다. 또 가로와 높이는 제품별 범위 안에서 10mm 단위로 맞춤 제작이 가능합니다. 어떤 옵션을 말씀하시는지 하나만 알려주시면 자세히 안내해 드리겠습니다.","true","true","true","true","true","true","true","true","true","10956","pass",""
"Q241","J_materials","주문 후 옵션 변경에 대해 알려주세요","주문 후 옵션 변경은 이미 진행된 결제·제작 건과 관련되어 있어 저희 챗봇에서 처리 상태를 확인해 드릴 수 없습니다. 정확한 변경 가능 여부는 네이버 톡톡 상담으로 연결해 드리니 주문 정보와 함께 문의해 주세요. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7654","pass",""
"Q242","J_materials","스크래치 관리에 대해 알려주세요","상판은 부드러운 마른 천으로 닦고, 물기나 오염은 살짝 적신 천으로 닦은 뒤 바로 건조해 주시면 표면 손상을 줄일 수 있습니다. 날카로운 물건을 바로 올려두거나 끄는 것을 피하시고, 뜨거운 물건은 받침을 사용하시는 것이 좋습니다. 이미 생긴 스크래치의 보수나 상판 교체가 필요하시면 상담으로 자세히 안내해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","10025","pass",""
"Q243","J_materials","물기 관리에 대해 알려주세요","상판은 18mm E0 등급 LPM 마감이라 물기가 묻으면 오래 두지 말고 마른 천으로 바로 닦아주시는 것이 좋습니다. 물이 이음새나 모서리에 스며들면 변형될 수 있으니 젖은 상태로 방치하지 마시고, 철제 프레임에 물기가 남으면 마른 천으로 닦아 관리하시면 됩니다.","true","true","true","true","true","true","true","true","true","7846","pass",""
"Q244","J_materials","뜨거운 물건에 대해 알려주세요","상판은 18mm 두께의 E0 등급 LPM 소재라서 뜨거운 냄비나 컵을 직접 올리면 자국이나 변형이 생길 수 있으니 컵받침이나 냄비받침을 사용하시길 권장합니다. 책상 사용이나 관리에 대해 더 궁금한 점이 있으면 말씀해 주세요.","true","true","true","true","true","true","true","true","true","8763","pass",""
"Q245","J_materials","상판 청소에 대해 알려주세요","상판은 18mm E0등급 LPM 소재라 부드러운 마른 천이나 물기를 꼭 짠 천으로 가볍게 닦아주시면 됩니다. 오염이 심할 때는 중성세제를 옅게 희석해 닦은 뒤 마른 천으로 물기를 바로 제거해 주시고, 시너나 강한 화학세제, 표면을 긁는 수세미는 코팅 손상을 줄 수 있으니 피해 주세요.","true","true","true","true","true","true","true","true","true","8491","pass",""
"Q246","K_order_delivery","가격은 어떻게 되나요?","제품별 가격은 구성과 사이즈에 따라 달라져서, 네이버 공식 스토어에서 정확한 금액을 확인하실 수 있습니다. 원하시는 제품을 알려주시면 해당 제품 페이지로 안내해 드리겠습니다.","true","true","true","true","true","true","true","true","true","7641","pass",""
"Q247","K_order_delivery","사이즈별 가격은 어떻게 되나요?","사이즈별 정확한 가격은 제가 확정해 드리기 어려워 네이버 톡톡 상담으로 안내해 드리겠습니다. 참고로 가로와 높이는 제품별 범위 안에서 10mm 단위로 맞춤 제작되며, 원하시는 치수의 제작 가능 여부는 사이즈 계산기에서 확인하실 수 있습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8200","pass",""
"Q248","K_order_delivery","옵션 추가 가격은 어떻게 되나요?","옵션별 추가 가격은 제가 확정해 드리기 어려워 정확한 금액은 네이버 톡톡 상담으로 안내해 드리겠습니다. 구성과 색상 선택에 따른 가격은 네이버 브랜드스토어에서도 바로 확인하실 수 있습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8651","pass",""
"Q249","K_order_delivery","현재 할인은 어떻게 되나요?","현재 진행 중인 할인이나 행사가는 시점에 따라 달라지고 실제 판매는 네이버 브랜드스토어에서 이루어지므로, 정확한 내용은 네이버 톡톡 상담이나 스토어에서 확인해 주세요. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","6840","pass",""
"Q250","K_order_delivery","쿠폰은 어떻게 되나요?","쿠폰과 할인 혜택은 네이버 브랜드스토어에서 진행되어 현재 적용 가능한 쿠폰이나 행사가는 이 채팅에서 확인해 드리기 어렵습니다. 네이버 톡톡 상담으로 자세히 안내받으실 수 있도록 연결해 드릴게요. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","9134","pass",""
"Q251","K_order_delivery","멤버십 혜택은 어떻게 되나요?","멤버십 혜택은 제가 확인해 드릴 수 있는 정보가 아니어서, 네이버 톡톡 상담을 통해 정확한 안내를 받으실 수 있도록 연결해 드리겠습니다. 실제 구매와 혜택 적용은 네이버 공식 스토어에서 이루어집니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","9337","pass",""
"Q252","K_order_delivery","공식 구매처은 어떻게 되나요?","실제 주문과 결제, 배송은 네이버 브랜드스토어에서만 진행됩니다. 아래 네이버 공식 스토어에서 전체 제품을 확인하고 구매하실 수 있습니다.","true","true","true","true","true","true","true","true","true","5747","pass",""
"Q253","K_order_delivery","홈페이지 결제은 어떻게 되나요?","실제 주문과 결제는 홈페이지가 아니라 네이버 브랜드스토어에서 진행됩니다. 원하시는 제품을 고르신 뒤 네이버 공식 스토어에서 결제하시면 됩니다.","true","true","true","true","true","true","true","true","true","7291","pass",""
"Q254","K_order_delivery","주문 방법은 어떻게 되나요?","실제 주문과 결제는 네이버 브랜드스토어에서 진행하시면 됩니다. 원하시는 제품과 사이즈, 색상을 선택해 주문하실 수 있고, 통상 제작 기간은 7~8영업일(주말·공휴일 제외)입니다.","true","true","true","true","true","true","true","true","true","9362","pass",""
"Q255","K_order_delivery","주문 후 사이즈 변경은 어떻게 되나요?","주문 후 사이즈 변경은 이미 제작이 시작되었는지에 따라 처리 방식이 달라져 개별 확인이 필요합니다. 네이버 톡톡 상담으로 주문 정보를 확인해 변경 가능 여부를 바로 안내받으실 수 있습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","10143","pass",""
"Q256","K_order_delivery","주문 취소은 어떻게 되나요?","주문 취소는 실제 결제가 이루어진 네이버 브랜드스토어에서 진행하실 수 있습니다. 다만 제작 진행 단계에 따라 취소 가능 여부가 달라질 수 있어, 정확한 확인은 네이버 톡톡 상담으로 도와드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7489","pass",""
"Q257","K_order_delivery","제작 시작 여부은 어떻게 되나요?","개별 주문의 제작 시작 여부나 진행 상태는 이 채팅에서 확인이 어렵습니다. 참고로 제작은 통상 7~8영업일 소요되며(주말·공휴일 제외, 주문량에 따라 변동), 정확한 진행 상태는 네이버 톡톡 상담으로 확인해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","10014","pass",""
"Q258","K_order_delivery","제작 기간은 어떻게 되나요?","주문 확인 후 일반적으로 7~8영업일이 필요합니다. 주말 및 공휴일은 제작 기간에서 제외됩니다.","true","true","true","true","true","true","true","true","true","206","pass",""
"Q259","K_order_delivery","영업일 의미은 어떻게 되나요?","영업일은 주말과 공휴일을 제외한 평일을 의미합니다. 인디업 제작 기간은 통상 7~8영업일이며, 주문량에 따라 달라질 수 있습니다.","true","true","true","true","true","true","true","true","true","6999","pass",""
"Q260","K_order_delivery","주말 제외은 어떻게 되나요?","제작 기간은 통상 7~8영업일이며, 여기서 영업일은 주말과 공휴일을 제외하고 계산합니다. 예를 들어 금요일에 주문하시면 다음 주 영업일부터 날짜가 이어지며, 주문량에 따라 다소 변동될 수 있습니다.","true","true","true","true","true","true","true","true","true","9225","pass",""
"Q261","K_order_delivery","공휴일 제외은 어떻게 되나요?","제작 기간은 통상 7~8영업일이며, 여기서 영업일은 주말과 공휴일을 제외하고 계산합니다. 즉 토요일·일요일과 법정공휴일은 기간에 포함되지 않으며, 주문량에 따라 다소 변동될 수 있습니다.","true","true","true","true","true","true","true","true","true","6834","pass",""
"Q262","K_order_delivery","주문량에 따른 지연은 어떻게 되나요?","제작 기간은 통상 7~8영업일(주말·공휴일 제외)이며, 주문량에 따라 이보다 늘어날 수 있습니다. 현재 시점의 정확한 지연 여부와 출고일은 상담을 통해 확인해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8505","pass",""
"Q263","K_order_delivery","정확한 출고일은 어떻게 되나요?","정확한 확인이 필요한 내용입니다. 네이버 톡톡으로 문의해 주세요.","true","true","true","true","true","true","true","true","true","1656","pass",""
